-285.0,19937.6,6000.0
1019.6,22947.9,5577.4
2256.7,25802.5,5577.4
3417.8,28481.8,5577.4
3667.5,28949.9,5577.4
6755.2,34739.6,4593.2
7974.9,37026.6,4593.2
11480.7,38888.9,4593.2
17089.1,41868.1,4339.2
26203.2,43292.3,3970.2
27025.8,43189.5,3937.0
35317.4,42153.1,3769.9
39305.2,39589.5,3675.1
41321.7,36968.1,3608.9
42153.1,35887.4,3574.8
42723.0,27627.5,3367.8
42185.6,24188.8,3280.8
41298.8,18513.3,2921.8
37596.0,11392.7,2420.2
32753.9,5981.3,1966.3
28124.3,3580.5,1640.4
