


2019-08-19 09:16:30
EENHEID Lnight
GRONDINVLOED JA
TELLINGEN
DEMPING-LANDING   0.00
DEMPING-START   0.00
MINDBA  20.00
TIJDSTAP   2.00
X-ONDER     84000
X-BOVEN    155000
X-STAP       250
NX   285
Y-ONDER    450000
Y-BOVEN    526000
Y-STAP       250
NY   305
NVLB     31244
NEFF         0
NLOS         0
NWEG         0
 1.661413E+01 1.683502E+01 1.706525E+01 1.730460E+01 1.755259E+01 1.780888E+01 1.807374E+01 1.834693E+01 1.862784E+01 1.891574E+01
 1.920993E+01 1.950967E+01 1.981484E+01 2.012648E+01 2.044429E+01 2.076799E+01 2.109658E+01 2.142888E+01 2.176359E+01 2.209911E+01
 2.243396E+01 2.276622E+01 2.309456E+01 2.341851E+01 2.373740E+01 2.405081E+01 2.435889E+01 2.466116E+01 2.495691E+01 2.524511E+01
 2.552396E+01 2.579146E+01 2.604647E+01 2.628737E+01 2.651248E+01 2.672113E+01 2.691284E+01 2.708752E+01 2.724527E+01 2.738644E+01
 2.751176E+01 2.762189E+01 2.771750E+01 2.779934E+01 2.786818E+01 2.792496E+01 2.797068E+01 2.800635E+01 2.803305E+01 2.805187E+01
 2.806385E+01 2.806983E+01 2.807065E+01 2.806702E+01 2.805969E+01 2.804936E+01 2.803662E+01 2.802196E+01 2.800575E+01 2.798830E+01
 2.796994E+01 2.795094E+01 2.793151E+01 2.791178E+01 2.789185E+01 2.787187E+01 2.785190E+01 2.783193E+01 2.781204E+01 2.779220E+01
 2.777233E+01 2.775248E+01 2.773259E+01 2.771263E+01 2.769257E+01 2.767234E+01 2.765192E+01 2.763129E+01 2.761047E+01 2.758945E+01
 2.756815E+01 2.754663E+01 2.752480E+01 2.750272E+01 2.748039E+01 2.745777E+01 2.743489E+01 2.741172E+01 2.738828E+01 2.736446E+01
 2.734007E+01 2.731490E+01 2.728888E+01 2.726217E+01 2.723474E+01 2.720664E+01 2.717767E+01 2.714776E+01 2.711679E+01 2.708462E+01
 2.705094E+01 2.701573E+01 2.697882E+01 2.693997E+01 2.689893E+01 2.685549E+01 2.680947E+01 2.676068E+01 2.670917E+01 2.665501E+01
 2.659830E+01 2.653909E+01 2.647810E+01 2.641477E+01 2.634898E+01 2.628084E+01 2.621052E+01 2.613835E+01 2.606450E+01 2.598920E+01
 2.591249E+01 2.583437E+01 2.575494E+01 2.567422E+01 2.559197E+01 2.550807E+01 2.542241E+01 2.533496E+01 2.524563E+01 2.515431E+01
 2.506066E+01 2.496390E+01 2.486382E+01 2.476123E+01 2.465636E+01 2.454907E+01 2.443927E+01 2.432671E+01 2.421106E+01 2.409166E+01
 2.396793E+01 2.383933E+01 2.370501E+01 2.356406E+01 2.341596E+01 2.326001E+01 2.309569E+01 2.292263E+01 2.274072E+01 2.255012E+01
 2.235100E+01 2.214373E+01 2.192867E+01 2.170662E+01 2.147808E+01 2.124358E+01 2.100365E+01 2.075883E+01 2.050988E+01 2.026224E+01
 2.002252E+01 1.978365E+01 1.954748E+01 1.931540E+01 1.908921E+01 1.887047E+01 1.866085E+01 1.846174E+01 1.827400E+01 1.809776E+01
 1.793326E+01 1.778081E+01 1.764093E+01 1.751354E+01 1.739815E+01 1.729411E+01 1.720117E+01 1.711902E+01 1.704636E+01 1.698240E+01
 1.693026E+01 1.689048E+01 1.685503E+01 1.682290E+01 1.679319E+01 1.676531E+01 1.673902E+01 1.671364E+01 1.669362E+01 1.668161E+01
 1.666816E+01 1.665355E+01 1.663771E+01 1.662016E+01 1.660029E+01 1.657632E+01 1.654854E+01 1.651666E+01 1.648058E+01 1.643978E+01
 1.639350E+01 1.634097E+01 1.628204E+01 1.621636E+01 1.614335E+01 1.606171E+01 1.597150E+01 1.587234E+01 1.576388E+01 1.564564E+01
 1.551862E+01 1.538353E+01 1.524142E+01 1.509849E+01 1.496546E+01 1.483111E+01 1.469741E+01 1.456550E+01 1.443662E+01 1.431167E+01
