5170097,5170097,135322667,135322667,8766,16102,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:22:44,
5170097,5170097,135322667,135322667,8742,16030,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:22:49,
5170097,5170097,135322667,135322667,8718,15960,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:22:54,
5170097,5170097,135322667,135322667,8694,15890,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:22:59,
5170097,5170097,135322667,135322667,8670,15820,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:03,
5170097,5170097,135322667,135322667,8646,15754,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:08,
5170097,5170097,135322667,135322667,8622,15684,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:13,
5170097,5170097,135322667,135322667,8598,15614,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:18,
5170097,5170097,135322667,135322667,8574,15542,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:22,
5170097,5170097,135322667,135322667,8550,15472,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:27,
5170097,5170097,135322667,135322667,8528,15402,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:32,
5170097,5170097,135322667,135322667,8504,15330,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:37,
5170097,5170097,135322667,135322667,8480,15260,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:41,
5170097,5170097,135322667,135322667,8454,15190,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:46,
5170097,5170097,135322667,135322667,8432,15120,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:51,
5170097,5170097,135322667,135322667,8406,15050,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:23:56,
5170097,5170097,135322667,135322667,8382,14980,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:01,
5170097,5170097,135322667,135322667,8358,14908,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:05,
5170097,5170097,135322667,135322667,8334,14838,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:10,
5170097,5170097,135322667,135322667,8310,14768,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:15,
5170097,5170097,135322667,135322667,8286,14698,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:20,
5170097,5170097,135322667,135322667,8262,14628,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:25,
5170097,5170097,135322667,135322667,8238,14558,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:30,
5170097,5170097,135322667,135322667,8216,14486,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:34,
5170097,5170097,135322667,135322667,8192,14416,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:39,
5170097,5170097,135322667,135322667,8168,14346,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:44,
5170097,5170097,135322667,135322667,8144,14276,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:49,
5170097,5170097,135322667,135322667,8120,14206,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:53,
5170097,5170097,135322667,135322667,8096,14136,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:24:58,
5170097,5170097,135322667,135322667,8070,14066,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:03,
5170097,5170097,135322667,135322667,8046,13996,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:08,
5170097,5170097,135322667,135322667,8020,13928,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:13,
5170097,5170097,135322667,135322667,7996,13858,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:17,
5170097,5170097,135322667,135322667,7974,13788,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:22,
5170097,5170097,135322667,135322667,7950,13718,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:27,
5170097,5170097,135322667,135322667,7926,13648,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:32,
5170097,5170097,135322667,135322667,7900,13578,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:37,
5170097,5170097,135322667,135322667,7876,13510,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:42,
5170097,5170097,135322667,135322667,7854,13440,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:46,
5170097,5170097,135322667,135322667,7828,13370,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:51,
5170097,5170097,135322667,135322667,7804,13300,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:25:56,
